filename,winner,description,postal address,city,country,value
38._furnizimi_me_material_higjenik_11.06.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,38. Furnizimi me material higjenik,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"7,315.00"
b08_njoftim_per_dhenje_te_kontrates (711).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Angazhimi I 5 eksperteve per pune dhe detyre specifike, menaxhim te kontratave per nevojat e Komunes se Prishtines",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"41,400.00"
b08_njoftim_per_dhenje_te_kontrates (15).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnizim me uniforma(mantilla, pantollona dhe kllompe) për personelin shëndetsor",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"15.410,00"
b08_njoftim_per_dhenje_te_kontrates_1 (42).pdf,KUVENDI I KOMUNES SE PRISHTINES,"""Furnizim me material shpenzues për shërbime laboratorike dhe RO- kabineti""",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (341).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi i automjeteve të Komunës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (195).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i trotuarit dhe sanimi i rruges kryesore në fashtin Bernice e poshtme,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"77.998,90"
b08_njoftim_per_dhenje_te_kontrates_1 (113).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnizim me veshmbathje për Administratë, Inspkekcion dhe Kuzhinën Qendrore për Institucionet Arsimore",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_2 (7).pdf,KUVENDI I KOMUNES SE PRISHTINES,Servisimi dhe mirembajtja e automjeteve te Komunes - pjesa e II-te,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (879).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrethojave dhe ndriqimi i fushës së futbollit të Klubit të Futbollit Prishtina - Bërnicë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"118,800.00"
b08_njoftim_per_dhenje_te_kontrates (480).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi i Pushimores per te moshuarit ne Istog,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"61 693,15"
b08_njoftim_per_dhenje_te_kontrates (253).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe mbjellja e fidaneve (drunjeve) në hapsirat e qytetit dhe parqet (pyllëzimi urban),Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"43.081,00"
b08_njoftim_per_dhenje_te_kontrates (603).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i rruges Brahim Beka - ne fshatin Ballaban,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"16,186.00"
b08_njoftim_per_dhenje_te_kontrates (42).pdf,KUVENDI I KOMUNES SE PRISHTINES,Dekorimi I shesheve me drita decorative,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"57.940,00"
b08_njoftim_per_dhenje_te_kontrates_1 (15).pdf,KUVENDI I KOMUNES SE PRISHTINES,"""Ndërtimi i Infrastrukturës në disa rrugë të fshatit Sinidoll, Bardhosh, Bërnicë dhe Kodra e Trimave -",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"283.470,50"
b08_njoftim_per_dhenje_te_kontrates (316).pdf,KUVENDI I KOMUNES SE PRISHTINES,Zhvendosja dhe montimi i shtyllave të ndriçimit publik në lagjen DARDANIA,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"10 134,00"
b08_njoftim_per_dhenje_te_kontrates (746).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik i objekteve te KPSH në Prishtinë-e negociuar,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"31,396.00"
31_furnizim_me_barna_per_shpmpf_18.07.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,31 Furnizim me barna për SHPMPF,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,455.75
b08_njoftim_per_dhenje_te_kontrates_1 (187).pdf,KUVENDI I KOMUNES SE PRISHTINES,Transporti i nxënësve dhe arsimtarëve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"11 775,40"
b08_njoftim_per_dhenje_te_kontrates (802).pdf,KUVENDI I KOMUNES SE PRISHTINES,138 Furnizimi me pajisje të zjarrfikësve vullnetarë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"9,957.40"
b08_njoftim_per_dhenje_te_kontrates (551).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me makina pastrimi,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"66 900,05"
b08_njoftim_per_dhenje_te_kontrates_4 (2).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Shërbime këshilluese për planifikim, promovim dhe funksionalizim të parkut industrial në Prishtinë",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"389,754.00"
b08_njoftim_per_dhenje_te_kontrates (101).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndërtimi i rrugëve Evlija Çelebi, Luan Qelaj dhe Halil Alidemaj",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"120.099,35"
b08_njoftim_per_dhenje_te_kontrates (414).pdf,KUVENDI I KOMUNES SE PRISHTINES,Hartimimi i projekteve me infrastrukture rrugore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"0,03"
b08_njoftim_per_dhenje_te_kontrates_1 (168).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rruga në lagjen e Ramabajve faza e II,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"147 373,74"
b08_njoftim_per_dhenje_te_kontrates (39).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndërtimi i kolektorit në Hajvali, lagja Vitali",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"222.120,00"
b08_njoftim_per_dhenje_te_kontrates (697).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"13,520.00"
b08_njoftim_per_dhenje_te_kontrates_2 (88).pdf,KUVENDI I KOMUNES SE PRISHTINES,Trajtimi i rrugëve me zhavor në fshatrat e Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,8.59
b08_njoftim_per_dhenje_te_kontrates_1 (241).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"7,472.00"
pajisje_te_ndryshme_pune_ne_drejtorine_e_inspeksionit_furnizim_me_dron_01.08.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Pajisje të ndryshme pune në Drejtorinë e Inspeksionit –Furnizim me Dron,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"3,483.36"
b08_njoftim_per_dhenje_te_kontrates_1 (304).pdf,KUVENDI I KOMUNES SE PRISHTINES,35 Asgjësimi i barnave dhe produkteve medicionale pa afat në objektet shëndetësore publike KPSH,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"102,960.00"
b08_njoftim_per_dhenje_te_kontrates_2 (67).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i Parkut në lagjen Arbëria - Lot 1 Ndërtimi i parkut vertikal nën rrethrrotullimin për Fushë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"277,327.55"
b08_njoftim_per_dhenje_te_kontrates (228).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i mureve mbrojtëse nga BA për Komunën e Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"166.666,66"
b08_njoftim_per_dhenje_te_kontrates_1 (81).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mbështetja teknike për hartimin e planit të menaxhimit të Parkut Gërmia,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"24.970,00"
b08_njoftim_per_dhenje_te_kontrates (382).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnzim me teste antigjen covid-19,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"249 900,00"
b08_njoftim_per_dhenje_te_kontrates (678).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i shkollës së mesme 7 Shtatori,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"55,635.30"
b08_njoftim_per_dhenje_te_kontrates (156).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me tripod projektora dhe drona,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"11.652,40"
b08_njoftim_per_dhenje_te_kontrates (506).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik i objekteve të Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"84 499,20"
b08_njoftim_per_dhenje_te_kontrates (855).pdf,KUVENDI I KOMUNES SE PRISHTINES,62 Shkallët emergjente për shkollat e Kryeqytetit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"84,966.41"
b08_njoftim_per_dhenje_te_kontrates (443).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i shtegut për ecje dhe vrapim,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"123 944,00"
b08_njoftim_per_dhenje_te_kontrates_1 (216).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i zhveshtores dhe tribunës për stadiumin KF Flamurtari,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"177,684.00"
b08_njoftim_per_dhenje_te_kontrates (290).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rigjenerimi Urban i Lagjeve të Kryeqytetit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_3 (6).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me fidane te pemeve per pemëtar,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"69 780,00"
b08_njoftim_per_dhenje_te_kontrates_1 (39).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi i objekteve të trashëgimisë kulturore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"51.708,22"
b08_njoftim_per_dhenje_te_kontrates (81).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Vaksionimi i gjedheve, kafshëve te imëta dhe qenve shtëpiak",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"29.875,00"
b08_njoftim_per_dhenje_te_kontrates_2 (30).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me perde për Institucionet Arsimore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1.753,10"
b08_njoftim_per_dhenje_te_kontrates (785).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"4,850.00"
b08_njoftim_per_dhenje_te_kontrates (843).pdf,KUVENDI I KOMUNES SE PRISHTINES,Servisimi dhe mirëmbajtja e Gjeneratorëve në SHPMPFsë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,985.00
b08_njoftim_per_dhenje_te_kontrates (510).pdf,KUVENDI I KOMUNES SE PRISHTINES,'Mirëmbajtja e Semaforëve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"9 116,20"
b08_njoftim_per_dhenje_te_kontrates (140).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i krahut të rrugës dhe kanalizimit fekal te lagja Leci-Prugovc,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"9.333,00"
b08_njoftim_per_dhenje_te_kontrates (455).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnizimi,rregullimi dhe riparimi i ashensorve",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"22 202,22"
pajisje_personale_beteri_rimbushese_13.05.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Pajisje personale beteri rimbushese,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"10,199.00"
b08_njoftim_per_dhenje_te_kontrates_1 (129).pdf,KUVENDI I KOMUNES SE PRISHTINES,Pikat ushqyese per qenet endacak,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"7 499,58"
b08_njoftim_per_dhenje_te_kontrates (78).pdf,KUVENDI I KOMUNES SE PRISHTINES,Dezinsektimi hapësinor i Komunës se Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (286).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik i objekteve të kujdesit primar shëndëtsor në Prishtinë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_1 (200).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrugës Nekibe Kelmendi,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"526 736,83"
b08_njoftim_per_dhenje_te_kontrates_2 (26).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i disa rrugeve Lot 1- Ndertimi i rruges ne lagjen Qelaj dhe Halilovit ne fshtin,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"93.226,14"
b08_njoftim_per_dhenje_te_kontrates (793).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi dhe kontrollimi teknik i automjeteve te Komunes se Prishtines dhe KPSH-se-RITENDER,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"16,973.40"
b08_njoftim_per_dhenje_te_kontrates (269).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rregullimi i ambientit për ekspozimin e veprave të artit -RITENDER,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"49.171,20"
b08_njoftim_per_dhenje_te_kontrates (97).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rikonstruksionii dhe gëlqerosja ne Intstitucionet Arsimore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (639).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me autoveturë për nevojat e Kabinetit të Kryetarit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"36,800.00"
b08_njoftim_per_dhenje_te_kontrates (117).pdf,KUVENDI I KOMUNES SE PRISHTINES,"""Rekonstruktimi i rrugës Ndue Përlleshi dhe rrugës Shaqir Igrishta ""- Prishtinë",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"163.190,00"
b08_njoftim_per_dhenje_te_kontrates (547).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Servisimi,mirmbajtja dhe furnizimi me aparate kundër zjarrit në Institucionet Komunale",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"31 989,00"
b08_njoftim_per_dhenje_te_kontrates (814).pdf,KUVENDI I KOMUNES SE PRISHTINES,84 Renovime dhe mirëmbajtje e Institucioneve vartëse dhe hapësirave kulturore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"14,248.18"
b08_njoftim_per_dhenje_te_kontrates_1 (191).pdf,KUVENDI I KOMUNES SE PRISHTINES,Transporti i nxënësve dhe arsimtarëve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"12 740,00"
b08_njoftim_per_dhenje_te_kontrates (402).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirëmbajtja e ndriçimit publik,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"198,69"
b08_njoftim_per_dhenje_te_kontrates_1 (257).pdf,KUVENDI I KOMUNES SE PRISHTINES,” Furnzim me biçikleta për Kryeqytetin “,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"2,744.00"
b08_njoftim_per_dhenje_te_kontrates (6).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi i terenit për ndërtimin e fushës së futbollit në Hajvali me pilota Beton Arme,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"94.002,70"
b08_njoftim_per_dhenje_te_kontrates (681).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rregullimi i varrezave te deshmoreve ne Viti te Marecit - Prishtine,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"537,892.01"
b08_njoftim_per_dhenje_te_kontrates_1 (78).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me materail pedagogjik II,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (394).pdf,KUVENDI I KOMUNES SE PRISHTINES,Kryerja e sherbimeve te ankandit publik,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"8,00"
b08_njoftim_per_dhenje_te_kontrates_1 (97).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrugës Shkëlzen Haradinaj,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"284.489,92"
b08_njoftim_per_dhenje_te_kontrates_2 (71).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Renovimi i biblotekave në Shkollat SHFMU Zenel Hajdini,Filip Shiroka,Iliria,7 Marsi,Pjetër",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"49,746.00"
b08_njoftim_per_dhenje_te_kontrates_1 (312).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me pajisje për pastrimin e kryeqytetit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1,410,000.01"
b08_njoftim_per_dhenje_te_kontrates_1 (256).pdf,KUVENDI I KOMUNES SE PRISHTINES,Trajtimi i rrugëve me zhavor në fshatrat e Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,7.25
b08_njoftim_per_dhenje_te_kontrates (7).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndërtimi i disa rrugicave me kubza betoni ne Shkabaj, Kalabri dhe Prishtinë",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"199.837,39"
b08_njoftim_per_dhenje_te_kontrates (680).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi dhe furnizimi me serra,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"249,985.25"
b08_njoftim_per_dhenje_te_kontrates_1 (79).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me invertar kuzhine dhe paisje tjera per qerdhen Yllkat dhe qerdhen ne Kalabri,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"66.451,60"
b08_njoftim_per_dhenje_te_kontrates (395).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i strehimores për qentë endacak dhe trajtimi i tyre,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"108 587,40"
b08_njoftim_per_dhenje_te_kontrates_1 (96).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Pastrimi i shtratit të Lumenjëve, portave hyrëse në kolektor, kanalit atmosferik dhe zëvendësimi i kapakëve të pusetave",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_2 (70).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndertimi i rruges Zllash-Prapashtic Lot 1-ritender , Rikonstruimi i rruges Gjergj Balaj dhe Toni Bler Lot 2 –ritender, Rruga ne lagjen e Ramabajve-Hajvari Lot 3 -ritender",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"476,046.40"
b08_njoftim_per_dhenje_te_kontrates_1 (313).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,4.70
eficienca_e_energjise_ne_ndertesa_publike_ne_prishtine_13.05.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Efiçienca e energjisë në ndertesa publike në Prishtinë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1,684.49"
21_furnizimi_me_pelet-shpmpf_15.05.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,21 Furnizimi me pelet-SHPMPF,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"25,239.50"
b08_njoftim_per_dhenje_te_kontrates (116).pdf,KUVENDI I KOMUNES SE PRISHTINES,Hartimi i projekteve për implementimin e standardit për siguri dhe mbrojtje të lëndës arkivore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"4.400,00"
b08_njoftim_per_dhenje_te_kontrates (546).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Dezinfektimi, dezinsektimi dhe deratizimi i Institucioneve arsimore",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"24 742,66"
b08_njoftim_per_dhenje_te_kontrates (815).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"54,540.00"
b08_njoftim_per_dhenje_te_kontrates_1 (190).pdf,KUVENDI I KOMUNES SE PRISHTINES,Pastrimi dhe mirëmbajtja e objekteve të komunës së Prishtinës dhe instituioneve tjera komunale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"634 923,36"
servisimi_i_aparateve_kunder_zjarrit_11.04.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Servisimi i aparateve kundër zjarrit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,638.00
b08_njoftim_per_dhenje_te_kontrates (403).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me lule dhe drunjë dekorativ,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"169 720,00"
b08_njoftim_per_dhenje_te_kontrates (79).pdf,KUVENDI I KOMUNES SE PRISHTINES,Deratizimi i podrumeve dhe garazheve publike në qytetin e Prishtinës dhe deratizimi i rrjetit të,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (287).pdf,KUVENDI I KOMUNES SE PRISHTINES,Trajtimi i qeneve endacak,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"20.000,00"
b08_njoftim_per_dhenje_te_kontrates_1 (201).pdf,KUVENDI I KOMUNES SE PRISHTINES,Instalimi dhe mirëmbajtja e elektrikës në Institucionet Arsimore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"430,80"
178_investimi_dhe_rregullimi_i_hapesirave_publike_faza_iii-te_15.07.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,178 Investimi dhe rregullimi i hapësirave publike faza III-të,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"50,342.90"
b08_njoftim_per_dhenje_te_kontrates_2 (27).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i Pjerrines ne pjeset urbane te qytetit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"9.230,00"
b08_njoftim_per_dhenje_te_kontrates (792).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"85,000.00"
b08_njoftim_per_dhenje_te_kontrates (268).pdf,KUVENDI I KOMUNES SE PRISHTINES,Pastrimi i objekteve shkollore Abdyl Frashëri ; 7 Shtatori ; Prenk Jakova ; Eqrem Qabej ;,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (96).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me libra për Drejtorin e Kulturës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"49.749,50"
b08_njoftim_per_dhenje_te_kontrates (638).pdf,KUVENDI I KOMUNES SE PRISHTINES,Shërbime të veçanta kontraktuese për përfaqësim ligjor për nevojat e Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,538.75
b08_njoftim_per_dhenje_te_kontrates (842).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"8,385.00"
b08_njoftim_per_dhenje_te_kontrates (511).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnizim me vegla pune , mjete të punës për nevojat e institucioneve edukativo arsimore",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"9 965,00"
b08_njoftim_per_dhenje_te_kontrates (141).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Rikonstruimi I rruges dhe trotuareve ne rrugen ""Sheshi I Arberit""",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"127.035,84"
b08_njoftim_per_dhenje_te_kontrates (454).pdf,KUVENDI I KOMUNES SE PRISHTINES,Shtrimi me zhavorr i rrugeve ne Komunen e Prishtines,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"111 697,60"
b08_njoftim_per_dhenje_te_kontrates_1 (128).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me invertar,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"117 820,00"
20_furnizimi_me_pajisje_te_teknologjise_informative_04.04.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,20 Furnizimi me pajisje te teknologjise informative,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"43,990.00"
b08_njoftim_per_dhenje_te_kontrates_1 (217).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi dhe mirembajtja e këndeve te lodrave,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"26,605.00"
b08_njoftim_per_dhenje_te_kontrates (291).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik për objektet e Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_3 (7).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me barna dhe material shpenzues - Covid19,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"93 300,00"
b08_njoftim_per_dhenje_te_kontrates_1 (38).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi i zyreve në objektin e vjetër të Komunës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"16.156,88"
b08_njoftim_per_dhenje_te_kontrates (80).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirembajtja verore e rrugeve dhe trotuareve ne qyrtetin e Prishtines,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_2 (31).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me inventar për nevojat e institucioneve shëndetësore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"82.985,00"
b08_njoftim_per_dhenje_te_kontrates (784).pdf,KUVENDI I KOMUNES SE PRISHTINES,107 Ndërtimi i rrugeve në lagjen Kodra e Trimave,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"598,764.18"
b08_njoftim_per_dhenje_te_kontrates (157).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me dyshek për çerdhen në Kodrën e Trimave,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"2.200,00"
b08_njoftim_per_dhenje_te_kontrates (507).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik i objekteve shendetesore publike KPSH -Komuna e Prishtines (QKMF dhe QMU),Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"41 175,00"
